pair,entry,exit,entry_z,exit_z,pnl
"('BAC', 'JPM')",2019-01-11,2019-01-14,2.3071569092332127,0.4232760693183812,0.02636257843655354
"('BAC', 'JPM')",2019-01-16,2019-01-23,5.69808262242124,-0.49498935310092873,0.09208515389559291
"('BAC', 'JPM')",2019-04-17,2019-04-22,-2.6578642140332174,0.09525234863594251,-0.00041929419202135776
"('BAC', 'JPM')",2019-05-13,2019-05-16,-2.4663059292545912,-0.11397662237002085,-0.030490024536234395
"('BAC', 'JPM')",2019-06-04,2019-06-05,2.2943045499185297,-0.27145283514065127,0.05509251186790243
"('BAC', 'JPM')",2019-07-16,2019-07-22,-2.8341498849933084,-0.019174270803327034,0.011063312658166069
"('BAC', 'JPM')",2019-07-30,2019-08-02,2.042150465659606,-0.47657314805117384,-0.044233234038159486
"('BAC', 'JPM')",2019-09-06,2019-09-11,-2.093855951988807,0.19095515822355127,0.03672500495851616
"('BAC', 'JPM')",2019-10-16,2019-10-17,2.3779002450575013,-0.21892898163520344,0.018684778713591976
"('BAC', 'JPM')",2020-01-27,2020-01-30,-2.371453789874687,0.38421745729708384,-0.006873463181313655
"('BAC', 'JPM')",2020-02-05,2020-02-06,3.0356770955160393,-0.19035464473044356,0.03563469393137786
"('BAC', 'JPM')",2020-02-24,2020-03-04,-3.8318844066944084,-0.1245310247911211,-0.14636535684186092
"('BAC', 'JPM')",2020-03-09,2020-03-10,-2.0963457121763183,-0.036889099529265064,-0.06313860758868728
"('BAC', 'JPM')",2020-03-12,2020-03-13,-2.1673490782655245,-0.10944317492868892,0.04914193819845303
"('BAC', 'JPM')",2020-03-17,2020-03-19,2.1558366674421836,0.417663451185676,0.02727999365494127
"('BAC', 'JPM')",2020-03-20,2020-03-26,-4.546821341526166,0.45554436207124793,0.039639311963517
"('BAC', 'JPM')",2020-07-16,2020-07-22,-2.554125062842387,0.2635172418188477,-0.00914494944408617
"('BAC', 'JPM')",2020-10-14,2020-10-19,-5.039583752420273,-0.39631213368008766,-0.04693265159054438
"('BAC', 'JPM')",2021-03-04,2021-03-11,2.930123923585574,0.23172997494290748,0.029810618640515596
"('BAC', 'JPM')",2021-04-14,2021-04-16,4.018150066483435,0.19595290306380841,-0.0055406840354691456
"('BAC', 'JPM')",2021-07-14,2021-07-15,-3.1073272482558645,-0.38570411643588276,-0.025521949113669895
"('BAC', 'JPM')",2021-08-09,2021-08-11,2.0801301262881253,0.09230349857104456,0.05102570631375003
"('BAC', 'JPM')",2021-10-13,2021-10-18,2.9217917124512485,-0.4905121607531295,0.0647103158069604
"('BAC', 'JPM')",2022-01-03,2022-01-04,2.129266832565003,-0.03799270297057852,0.0964315216894418
"('BAC', 'JPM')",2022-01-12,2022-01-13,-2.1377816023096727,-0.26442320241235723,-0.010433566183528309
"('BAC', 'JPM')",2022-01-14,2022-01-21,5.428540196032777,-0.28397887149920564,-0.11959246041270932
"('BAC', 'JPM')",2022-02-28,2022-03-01,2.684126957837565,-0.3537634879358786,-0.08062181957221792
"('BAC', 'JPM')",2022-03-07,2022-03-10,-3.162470958376291,0.1644164089413786,-0.00026466053632046016
"('BAC', 'JPM')",2022-04-13,2022-04-19,2.610284657300172,-0.16575761525379454,0.008942348575379455
"('BAC', 'JPM')",2022-06-24,2022-06-28,-2.3742277314913047,0.4039588375230562,0.0008943551945812533
"('BAC', 'JPM')",2022-07-15,2022-07-20,3.0734247363845753,0.10252645684730415,0.12501820893173776
"('BAC', 'JPM')",2022-10-12,2022-10-20,-2.5245093652065163,-0.46827343803209986,0.09148353214297278
"('BAC', 'JPM')",2022-12-06,2022-12-07,-4.133312379183382,-0.42256026820730785,-0.0504418327921039
"('BAC', 'JPM')",2023-03-10,2023-03-16,-4.204166254936284,-0.05373236163452784,-0.052245974905070214
"('BAC', 'JPM')",2023-03-24,2023-03-31,2.059268708152411,0.05497849536099463,0.06646153105323549
"('BAC', 'JPM')",2023-04-14,2023-04-18,-2.5174134847865868,-0.1354022800292716,0.04930026072076754
"('BAC', 'JPM')",2023-07-14,2023-07-20,-2.070144070529998,-0.4908484501391464,0.058247858184252044
"('BAC', 'JPM')",2023-10-03,2023-10-04,-2.0433191605875187,-0.20039662881290535,-0.02791360570576773
"('BAC', 'JPM')",2023-10-13,2023-10-18,-2.006986030511666,0.15797789163588596,0.015076373080993521
"('BAC', 'JPM')",2023-10-26,2023-10-27,2.1747866895701615,0.11075402578956743,-0.021221196087961913
"('BAC', 'JPM')",2023-11-02,2023-11-15,2.831573764281753,0.4176814998916304,0.13803200050485542
"('BAC', 'JPM')",2023-12-13,2023-12-20,2.752484376674505,-0.37711013074930627,0.08058744035900167
"('BAC', 'JPM')",2024-04-10,2024-04-15,-2.0548338704955067,0.32144683397251145,-0.03393523725253478
"('BAC', 'JPM')",2024-04-16,2024-04-22,-2.2134541410662627,0.05163684764740493,0.042686355136976495
"('BAC', 'JPM')",2024-05-20,2024-05-21,2.618238549879099,-0.012522814124235178,0.003968498143745558
"('BAC', 'JPM')",2024-06-12,2024-06-14,2.2726093211212706,-0.20472081485424176,0.00923447382602105
"('BAC', 'JPM')",2024-07-16,2024-07-19,3.0136424659812477,-0.17514554310561353,0.023645400474687106
"('BAC', 'JPM')",2024-09-10,2024-09-12,4.269864093958547,-0.11378885002887862,-0.026367336119597073
"('BAC', 'JPM')",2024-11-06,2024-11-08,-2.265983700616283,0.3956321773439352,0.06454264316128788
"('BAC', 'JPM')",2025-01-06,2025-01-08,2.1668534148425325,0.34673718185474955,0.0321186828278508
"('BAC', 'JPM')",2025-01-13,2025-01-14,-2.102087908600204,0.3524474840279932,0.00900934492821337
"('BAC', 'JPM')",2025-01-17,2025-01-23,-2.0689302298794003,0.24960774996505902,-0.013394339480183537
"('BAC', 'JPM')",2025-02-20,2025-02-21,3.1417489604939526,0.08269372043739169,-0.035159150050772525
"('BAC', 'JPM')",2025-02-28,2025-03-06,2.34399766922856,0.234205918743106,-0.06884841603363301
"('BAC', 'JPM')",2025-03-07,2025-03-14,2.281728163958802,-0.022940745128028062,-0.017724717442593185
"('BAC', 'JPM')",2025-04-03,2025-04-04,-3.7159831017391816,0.07425129527167716,-0.1566708450788723
"('BAC', 'JPM')",2025-04-08,2025-04-10,-2.0773059224250487,-0.13561051894263035,-0.0014946256839513117
"('BAC', 'JPM')",2025-04-11,2025-04-16,-2.344565245413726,-0.06078326237210743,0.03938114550842453
"('BAC', 'C')",2015-07-15,2015-07-20,3.718583735735222,-0.19399560086755724,0.07603853710278385
"('BAC', 'C')",2015-08-20,2015-08-27,-2.378871491448436,0.2543166862663258,-0.03755841439023322
"('BAC', 'C')",2015-09-23,2015-09-28,2.3263377861652956,0.4669724816828,-0.015789545038589647
"('BAC', 'C')",2015-10-14,2015-10-16,2.760416720467023,0.05203925465059939,0.048264716097135896
"('BAC', 'C')",2016-01-04,2016-01-12,-2.2270603115306793,-0.39973998829956686,-0.05844539841506302
"('BAC', 'C')",2016-01-15,2016-01-19,4.545834291463705,-0.29992065285199304,-0.07749657227208084
"('BAC', 'C')",2016-01-21,2016-01-26,-2.6494545857198664,0.21767855409652762,-0.027443855640497783
"('BAC', 'C')",2016-01-28,2016-02-05,2.1388207784476148,0.036854205694896856,-0.037666145331106016
"('BAC', 'C')",2016-02-10,2016-02-12,-2.0735030202976708,-0.32934103325012587,-0.019661917853442956
"('BAC', 'C')",2016-02-22,2016-02-24,2.287042641185362,0.20529244134737562,-0.008304534718028722
"('BAC', 'C')",2016-06-24,2016-06-30,3.4643052750963577,-0.07083464961746205,-0.07346709706050902
"('BAC', 'C')",2016-07-18,2016-07-21,3.81714330184231,-0.1363777528026624,0.04297450911202705
"('BAC', 'C')",2016-08-10,2016-08-11,-2.005942877047728,-0.3627571998391828,-0.019060012272009152
"('BAC', 'C')",2016-11-09,2016-11-17,3.44360966209091,-0.046335337875555806,0.2269895757776641
"('BAC', 'C')",2016-11-30,2016-12-01,3.0941403224345416,0.17631740451116315,0.07671554987039486
"('BAC', 'C')",2017-01-17,2017-01-23,-2.54637432236145,0.19340191928436082,0.00834396536037918
"('BAC', 'C')",2017-03-21,2017-03-22,-3.6658736515751498,-0.15260793947758794,-0.048270690561310725
"('BAC', 'C')",2017-05-16,2017-05-19,-2.455078074849221,-0.21283240436637743,-0.03945407431900538
"('BAC', 'C')",2017-10-12,2017-10-18,3.222202395733986,-0.3389834980885018,0.015544558948204168
"('BAC', 'C')",2017-11-15,2017-11-16,2.3558748285189184,-0.09231576015067093,0.020600947203856412
"('BAC', 'C')",2018-02-27,2018-03-06,2.0793721309425024,0.43141369475122604,-0.02735285709529711
"('BAC', 'C')",2018-03-09,2018-03-12,-2.2669783759936,0.4850897651316407,0.007763058519445698
"('BAC', 'C')",2018-03-14,2018-03-15,2.0140859533531157,-0.18857018117378255,-0.017993395688239877
"('BAC', 'C')",2018-03-23,2018-04-03,-2.371399855010574,-0.4952087382599704,-0.018824750962901926
"('BAC', 'C')",2018-05-08,2018-05-10,-2.759754676510321,-0.31655832518403704,0.014882532418817318
"('BAC', 'C')",2018-06-29,2018-07-02,-2.3191748415508076,-0.07052488298347802,-0.015493120987928433
"('BAC', 'C')",2018-07-13,2018-07-18,2.0620368685902797,-0.3702666246994095,0.05612574995479891
"('BAC', 'C')",2018-09-12,2018-09-14,-3.842312614547341,0.27619968596416666,-0.02300873877617582
"('BAC', 'C')",2018-10-12,2018-10-19,-2.2136522086743677,-0.03182578476405358,-0.004417274127271997
"('BAC', 'C')",2018-11-08,2018-11-12,2.2778150233102834,-0.32007975933100746,-0.054821176437808705
"('BAC', 'C')",2018-11-20,2018-11-29,2.3262707300562284,-0.3927053004260746,0.011914708589464418
"('BAC', 'C')",2018-12-14,2018-12-27,2.1256605117719087,0.43862642127877033,-0.03796622391632276
"('BAC', 'C')",2019-01-02,2019-01-03,-2.125895989643506,-0.046550008532681604,-0.008146293634331392
"('BAC', 'C')",2019-01-14,2019-01-18,-2.9409053801819436,-0.09501605930554918,0.06802338496049809
"('BAC', 'C')",2019-01-30,2019-02-01,-2.074142057588817,0.01426018179272805,-0.04131915585932677
"('BAC', 'C')",2019-04-16,2019-04-23,-2.564453754883321,0.0512645724924404,-0.005109392453279238
"('BAC', 'C')",2019-05-30,2019-05-31,-2.2300594589644214,0.36904968334519545,-0.030410442710374075
"('BAC', 'C')",2019-07-17,2019-07-18,2.116367945606428,-0.31643425155043725,0.019871135264015516
"('BAC', 'C')",2019-09-10,2019-09-12,3.212792154306147,0.19171080774915278,0.03980168737885248
"('BAC', 'C')",2019-10-16,2019-10-17,4.7713804221533,0.2692365561059906,0.007163073630784389
"('BAC', 'C')",2019-11-01,2019-11-04,-2.002874035280958,0.060972825347464704,0.01151216041350267
"('BAC', 'C')",2020-01-31,2020-02-04,2.5059644466945077,0.27123275307772465,0.0012830546703777035
"('BAC', 'C')",2020-03-02,2020-03-13,-5.293924852598749,0.10942511191469574,-0.05147523965559664
"('BAC', 'C')",2020-03-16,2020-03-24,3.956946351107002,0.36909410175843976,-0.25048688755405135
"('BAC', 'C')",2020-07-14,2020-07-17,2.7733522207717556,-0.33537409669714646,-0.05946499837713248
"('BAC', 'C')",2020-09-14,2020-09-17,5.560657641209524,-0.18936264744456285,-0.0677563139034526
"('BAC', 'C')",2020-10-14,2020-10-15,-3.1339080928668763,0.2801264758582258,-0.030687775406003426
"('BAC', 'C')",2020-11-11,2020-11-13,-2.4767029424478473,0.08699538700733205,-0.036287458754724944
"('BAC', 'C')",2021-01-15,2021-01-19,2.8570126235511606,0.2994240669180516,-0.07772392543848927
"('BAC', 'C')",2021-02-19,2021-02-24,-2.171587872380388,-0.37195058461581126,0.01886790534172622
"('BAC', 'C')",2021-04-15,2021-04-19,-2.2352724887071598,0.39261570291360537,-0.011746537081481323
"('BAC', 'C')",2021-06-15,2021-06-22,2.4001995154461433,-0.36269775941973836,-0.08256984933330336
"('BAC', 'C')",2021-07-14,2021-07-16,-2.859962558262094,-0.17564718526413314,-0.03601808438777343
"('BAC', 'C')",2021-09-15,2021-09-17,-2.547916588743329,0.33847828893875714,0.00600038079830445
"('BAC', 'C')",2021-10-14,2021-10-19,5.041605669294478,0.0282189304754085,0.092183117739008
"('BAC', 'C')",2021-10-27,2021-11-03,-2.5561776697656495,0.2309505593851963,0.020088623266938166
"('BAC', 'C')",2021-11-08,2021-11-10,-2.307021976329555,0.1747577297193417,-0.007665778927804179
"('BAC', 'C')",2021-11-12,2021-11-17,-2.3941003912645327,-0.17131312682165886,9.125774141161003e-05
"('BAC', 'C')",2021-12-10,2021-12-14,2.675564411438288,0.17813503644941395,-0.026746648553819696
"('BAC', 'C')",2022-01-04,2022-01-21,2.9733132569976024,-0.09509859455642224,-0.027108689432751576
"('BAC', 'C')",2022-02-28,2022-03-02,2.787494193821691,-0.17803170151521355,-0.07150679001827354
"('BAC', 'C')",2022-03-03,2022-03-11,2.1041373391368308,0.3950088162620136,-0.12977353025010407
"('BAC', 'C')",2022-04-14,2022-04-18,-3.5937561891939187,0.27968664821877526,-0.0317880388530154
"('BAC', 'C')",2022-05-17,2022-05-18,-2.4714822794033844,0.10934924770507327,-0.02743585043716501
"('BAC', 'C')",2022-07-15,2022-07-18,-3.928107654672389,-0.09221583586130609,-0.019920690007682373
"('BAC', 'C')",2022-10-17,2022-10-20,5.7047280342672915,-0.021012237517175854,0.055752274662750345
"('BAC', 'C')",2022-11-10,2022-11-14,-2.3595102095256038,0.24549220192401378,-0.030791133410556948
"('BAC', 'C')",2022-12-06,2022-12-07,-2.466863723361013,-0.2850454717198738,-0.034199427409592364
"('BAC', 'C')",2023-01-17,2023-01-18,-2.0889448698867534,-0.3551163926949485,-0.03616937875511095
"('BAC', 'C')",2023-02-03,2023-02-06,2.0529449079708004,0.28268618729683104,-0.005390718743222722
"('BAC', 'C')",2023-03-14,2023-03-16,-3.582753651537163,0.25108317005133646,0.0011460050732035043
"('BAC', 'C')",2023-06-29,2023-07-03,2.2498255639710942,0.27748672377723016,0.0473854564163434
"('BAC', 'C')",2023-07-14,2023-07-17,2.769496569158674,-0.14732311389544903,-0.02886889391827252
"('BAC', 'C')",2023-07-18,2023-07-26,3.2224773767087025,-0.2849941296257365,0.12100104836577485
"('BAC', 'C')",2023-07-27,2023-07-31,-2.8186566762452316,-0.41906279855083745,-0.015239734733822452
"('BAC', 'C')",2023-09-13,2023-09-18,-2.632333723123027,-0.35925336619174164,-0.023159299568053737
"('BAC', 'C')",2023-10-16,2023-10-19,2.5865627510315075,-0.24729605455310621,-0.015319300342171882
"('BAC', 'C')",2023-12-06,2023-12-08,-2.4448035545848885,0.27951758157124723,-0.017749562664340357
"('BAC', 'C')",2023-12-14,2023-12-15,3.6045241178795924,-0.009265473209935702,0.055095969191155225
"('BAC', 'C')",2024-04-03,2024-04-04,2.310245195242409,0.01628084313003439,-0.02907271792860322
"('BAC', 'C')",2024-04-15,2024-04-17,2.446162826634494,-0.44718102067840326,-0.031832982121752784
"('BAC', 'C')",2024-05-31,2024-06-03,2.9222535892622723,0.39324407566062325,0.03210904133964387
"('BAC', 'C')",2024-06-25,2024-06-27,-2.133496149647319,0.020152765833466545,-0.021438222363331372
"('BAC', 'C')",2024-07-25,2024-07-29,-2.4117313569770658,-0.16444497498244925,-0.03267279227945297
"('BAC', 'C')",2024-08-02,2024-08-06,2.294530298088188,0.02894547758475281,-0.12757824277568586
"('BAC', 'C')",2024-09-10,2024-09-11,2.1262512931099233,0.4310583742027157,-0.037593106608570404
"('BAC', 'C')",2024-10-15,2024-10-17,4.347258021453672,-0.05214173552021604,-0.004708826249026576
"('BAC', 'C')",2025-01-15,2025-01-31,-2.823966201637078,-0.09669785612781177,-0.05110993641161332
"('BAC', 'C')",2025-02-04,2025-02-05,2.165861967421883,-0.1222910173175482,0.018404125998579657
"('BAC', 'C')",2025-02-28,2025-03-04,2.457744063700155,0.09431032943851494,-0.0820958712340829
"('BAC', 'C')",2025-04-07,2025-04-10,2.2235316201660784,0.4735675641341273,0.07651638022283369
"('C', 'JPM')",2015-04-16,2015-04-17,2.651299529390889,-0.16890509591577554,-0.020661246172676506
"('C', 'JPM')",2015-07-16,2015-07-20,5.456616905136938,0.23480552761013193,0.04305330114646533
"('C', 'JPM')",2015-09-24,2015-09-29,-2.2406796524911647,0.2604778451802129,-0.011419778835322525
"('C', 'JPM')",2015-10-14,2015-11-03,3.5714548600522056,0.44104133846353916,0.1153508725160226
"('C', 'JPM')",2016-01-04,2016-01-06,2.70747841907483,0.05750326724839411,-0.06413259518795089
"('C', 'JPM')",2016-01-11,2016-01-12,2.6309480282945312,0.07553641995423549,0.016812240683300894
"('C', 'JPM')",2016-01-15,2016-01-21,-5.118285122289023,-0.17898991410587153,-0.08021084704559256
"('C', 'JPM')",2016-02-08,2016-02-09,-2.7196108352619217,0.03850086645096708,-0.04157793276392241
"('C', 'JPM')",2016-02-16,2016-02-18,2.0363053287259594,-0.07775700947753868,0.039870185408326764
"('C', 'JPM')",2016-03-11,2016-03-14,2.2293760289500484,-0.04976400651835762,0.03741434772584573
"('C', 'JPM')",2016-06-23,2016-07-01,2.6664694811243814,0.17514212673273377,-0.029735201132535694
"('C', 'JPM')",2016-09-30,2016-10-05,2.7268405906508737,0.3486676311006361,0.08954150403721495
"('C', 'JPM')",2016-10-31,2016-11-01,-2.06215720430647,-0.12742838172299023,-0.011158408706988032
"('C', 'JPM')",2016-11-09,2016-11-14,-2.083497227739152,-0.23588287966488022,0.00515897971090018
"('C', 'JPM')",2016-11-15,2016-11-21,2.377974517888821,-0.4085932502417166,0.0029122694335776966
"('C', 'JPM')",2016-11-28,2016-11-30,-2.421572978118878,-0.04722539224191534,-0.018144446949640902
"('C', 'JPM')",2016-12-02,2016-12-05,-2.475727156252502,0.28126623921777794,-0.011430574614222366
"('C', 'JPM')",2017-01-17,2017-01-25,2.0547755460618067,0.3072248793708435,-0.03814221938848017
"('C', 'JPM')",2017-05-02,2017-05-04,2.0254428446405655,-0.4716277439913197,0.01291390490598765
"('C', 'JPM')",2017-05-16,2017-05-22,2.5826201680958962,-0.19384616245361497,-0.02752198615303625
"('C', 'JPM')",2017-06-19,2017-06-21,-2.837686292787467,0.36581172673762197,-0.00864030158579776
"('C', 'JPM')",2017-06-29,2017-07-03,2.0846666380765497,-0.15710583349175122,0.07476563992168472
"('C', 'JPM')",2017-09-15,2017-09-21,-2.045378584595001,-0.18145571659317591,0.004329634966429463
"('C', 'JPM')",2017-10-10,2017-10-11,-2.2556462158403208,-0.25369098640654525,-0.009267890111007815
"('C', 'JPM')",2017-10-12,2017-10-23,-4.412080035309563,0.21979587550240676,-0.03675873152828668
"('C', 'JPM')",2018-01-19,2018-01-23,2.728267251648204,0.2850899009481204,0.02058656355836419
"('C', 'JPM')",2018-03-29,2018-04-03,-4.412467990359484,-0.060097756501797585,-0.004418428740276759
"('C', 'JPM')",2018-05-08,2018-05-10,3.044535044773477,0.22235881803434976,0.08774228848575238
"('C', 'JPM')",2018-07-13,2018-07-16,-2.767050239323715,-0.4591173667339939,-0.006538483446577481
"('C', 'JPM')",2018-08-10,2018-08-13,-2.1187598070104285,0.12350023434279994,-0.024523750664838584
"('C', 'JPM')",2018-08-20,2018-08-22,2.052790316042843,0.2137084361052861,0.02183221093860599
"('C', 'JPM')",2018-09-12,2018-09-17,3.550417146641463,0.271211070274823,0.017884695602337075
"('C', 'JPM')",2018-10-12,2018-10-18,4.205929875705656,-0.26350673408275455,0.003222833911874501
"('C', 'JPM')",2018-10-22,2018-10-23,-2.3433706020246263,-0.34948768735255425,-0.031001187858757384
"('C', 'JPM')",2018-11-28,2018-11-29,2.0498003626148473,-0.11995806868087618,0.02424579680387784
"('C', 'JPM')",2019-01-14,2019-01-17,3.012393953331746,0.1231787991734446,0.11970602480661063
"('C', 'JPM')",2019-03-22,2019-03-26,-2.1798414255027057,0.2999259740461962,-0.02525904363668885
"('C', 'JPM')",2019-04-12,2019-04-18,-3.0434605591877513,-0.3316778965277115,0.017466941057350027
"('C', 'JPM')",2019-05-07,2019-05-15,-2.0532089338257946,-0.1760861152210828,-0.053312970486708244
"('C', 'JPM')",2019-06-04,2019-06-07,2.2522941021671996,-0.05195272391107667,0.06344682390210465
"('C', 'JPM')",2019-09-09,2019-09-11,2.3714363397740095,-0.4409109475179391,0.06778680094083134
"('C', 'JPM')",2019-09-25,2019-09-27,2.1777407154292208,0.030028285555051867,0.024788906950061973
"('C', 'JPM')",2019-10-16,2019-10-17,-2.5871422722604165,-0.35748723012940464,-0.024465403788445084
"('C', 'JPM')",2020-01-27,2020-01-30,-2.3289526217748038,0.06052368866375391,-0.02358317856444825
"('C', 'JPM')",2020-02-05,2020-02-06,2.3431048533875596,0.31006957567507903,0.04165447365454633
"('C', 'JPM')",2020-02-24,2020-02-25,-3.7733513959144473,0.39600688690356006,-0.055813630036010586
"('C', 'JPM')",2020-02-26,2020-03-03,-2.9177959900869084,0.024760023370920422,-0.024703606287640123
"('C', 'JPM')",2020-03-06,2020-03-10,2.278733862258193,0.4496251983374829,-0.1939128999330756
"('C', 'JPM')",2020-03-11,2020-03-13,-4.183839602268602,0.0688915422605068,-0.08791863401266231
"('C', 'JPM')",2020-03-16,2020-03-25,-3.1086955862058203,-0.13229014850708137,-0.12381702115646054
"('C', 'JPM')",2020-06-11,2020-06-15,-2.649653008237984,-0.04215453669833837,-0.026486492752215707
"('C', 'JPM')",2020-07-14,2020-07-17,-2.380957709853626,-0.35470753815180756,-0.04022944040358711
"('C', 'JPM')",2020-09-14,2020-09-17,-5.066461797816965,0.26075272593483173,-0.09684494558909518
"('C', 'JPM')",2020-11-11,2020-11-12,2.4251744953691157,0.17147451007809267,0.0021202139615081883
"('C', 'JPM')",2020-12-10,2020-12-14,2.434806337978343,0.46849954922285053,-0.014489494712624507
"('C', 'JPM')",2021-01-15,2021-01-19,-3.381938793554304,-0.35260254049789763,-0.06749491720104128
"('C', 'JPM')",2021-04-14,2021-04-19,2.679151431583121,-0.06372794156279218,-0.003158445539373833
"('C', 'JPM')",2021-06-16,2021-06-21,-3.959740053242576,-0.4218930944872853,-0.05995155107289496
"('C', 'JPM')",2021-06-29,2021-07-07,-2.400821679562226,-0.4323479054228117,-0.05027964719315536
"('C', 'JPM')",2021-09-15,2021-09-17,2.340036146344969,0.35789042180270036,0.018775059498744584
"('C', 'JPM')",2021-10-13,2021-10-15,3.019969393273764,0.28246659028356985,0.026452438274345402
"('C', 'JPM')",2021-10-27,2021-11-05,2.150698463443263,0.4273430507042719,-0.05256175158430587
"('C', 'JPM')",2022-01-03,2022-01-10,2.6023257984323607,0.45174172514069966,0.1182258053765477
"('C', 'JPM')",2022-01-14,2022-01-19,4.538949871225276,-0.1266026841501734,-0.09792517388414301
"('C', 'JPM')",2022-03-01,2022-03-15,2.6703721267975142,-0.2512666409715033,-0.09602105688551643
"('C', 'JPM')",2022-04-13,2022-04-20,2.967419760062899,0.07968233425531712,0.054902519264779626
"('C', 'JPM')",2022-05-12,2022-05-16,-2.0044329434843675,0.38415912623444265,-0.004520485814032971
"('C', 'JPM')",2022-05-17,2022-05-23,3.3549909741398434,-0.11492500843231104,0.13340138639843757
"('C', 'JPM')",2022-07-15,2022-07-20,5.341530199770939,0.3118618456468842,0.21538549321411082
"('C', 'JPM')",2022-10-17,2022-10-20,-3.4381098304107485,-0.28864096359818064,-0.022883383854240047
"('C', 'JPM')",2022-10-25,2022-10-26,2.2404377397089577,-0.4908813659613402,0.0275925053904571
"('C', 'JPM')",2022-11-10,2022-11-18,2.6583727939710515,0.24123493426236126,0.08352375231041864
"('C', 'JPM')",2022-11-23,2022-11-25,-2.2770530529881756,0.24625368316005777,-0.025371576339660362
"('C', 'JPM')",2023-01-20,2023-01-23,2.5999024697167625,0.08426929394254064,0.05987472781778602
