Pair,Trade Type,Entry Date,Entry Price Asset 1,Entry Price Asset 2,Shares Asset 1,Shares Asset 2,Exit Date,Exit Price Asset 1,Exit Price Asset 2,Exit Reason,Trade P&L
BLK-UPS,Short,2023-11-03,631.5543212890625,130.65826416015625,-0.15833950719534384,3.1846042343304624,2024-01-25,763.7880859375,147.77975463867188,Profit Target,33.58734194691088
BLK-UPS,Short,2024-01-30,755.3526000976562,134.2240753173828,-0.1323885030475455,3.1000016972425732,2024-03-12,806.5721435546875,147.2568817138672,Profit Target,33.62084326388035
BLK-UPS,Short,2024-03-26,797.442626953125,134.541015625,-0.12540087100946784,3.0926989763067034,2024-04-03,792.1924438476562,142.4755401611328,Profit Target,25.197473444763347
BLK-UPS,Long,2024-04-25,736.6282348632812,137.90943908691406,0.13575368858697098,-3.0171601309499056,2024-05-07,759.25244140625,137.6287384033203,Profit Target,3.918238400830938
BLK-UPS,Short,2024-06-25,777.4415893554688,127.11700439453125,-0.12862702660775344,3.2733217973204742,2025-01-07,970.296630859375,121.22196960449219,Profit Target,-44.10271642915973
BLK-UPS,Short,2025-01-30,1060.08837890625,111.44506072998047,-0.09433175760607371,3.7336321463618316,2025-02-10,975.0355224609375,110.72731018066406,Profit Target,5.343368913906804
BLK-UPS,Long,2025-03-10,910.4383544921875,118.6676025390625,0.10983720040636546,-3.506389717090082,2025-03-19,952.1871948242188,115.56858825683594,Profit Target,15.451927554597189
LIN-AVGO,Short,2023-05-02,359.5942077636719,59.182044982910156,-0.2780912424087787,8.758373510556298,2023-05-15,358.38922119140625,61.83603286743164,Profit Target,23.57971339809756
LIN-AVGO,Long,2023-05-23,343.9486999511719,66.34954071044922,0.2907410320614567,-7.812238781590236,2023-08-09,370.1800231933594,82.66024017333984,Profit Target,-119.7965569070859
LIN-AVGO,Long,2023-10-12,369.5932312011719,88.47086334228516,0.27056772569941734,-5.858860595419653,2023-10-26,362.3620300292969,80.76776123046875,Profit Target,43.174871770265874
LIN-AVGO,Long,2023-11-10,391.2476501464844,93.5430908203125,0.25559258940612084,-5.5411730629528915,2023-11-29,402.54949951171875,91.91258239746094,Profit Target,11.923598295961057
LIN-AVGO,Long,2023-12-11,400.701904296875,100.54963684082031,0.24956207826232654,-5.1550504941101964,2024-02-21,431.345458984375,120.46477508544922,Profit Target,-95.01607405508935
LIN-AVGO,Long,2024-05-14,425.38531494140625,136.01612854003906,0.23508098772468033,-3.8108602313753424,2024-05-31,428.7421875,130.94224548339844,Profit Target,20.124996075941016
LIN-AVGO,Long,2024-06-12,428.7855224609375,147.39785766601562,0.23321682930446896,-3.5165942252251665,2024-07-17,443.7179870605469,154.22244262695312,Profit Target,-20.516794015569204
LIN-AVGO,Short,2024-09-06,452.51104736328125,135.456298828125,-0.22098907989691313,3.82661020242824,2024-09-11,460.692626953125,156.4866485595703,Profit Target,78.6669110973197
LIN-AVGO,Long,2024-10-09,465.1102600097656,184.45945739746094,0.21500278234649212,-2.8100400076640715,2024-10-24,469.9538269042969,169.97650146484375,Profit Target,41.73906595869558
LIN-AVGO,Long,2024-12-11,437.66949462890625,181.7314910888672,0.22848291056882677,-2.8522214392958603,2025-01-27,436.6362609863281,201.04701232910156,Profit Target,-55.32822002252493
LIN-AVGO,Short,2025-03-06,463.133056640625,178.48851013183594,-0.21592067023968986,2.904043821621987,2025-04-24,448.1008605957031,187.7081756591797,Profit Target,30.020074557297782
BKNG-TJX,Short,2023-05-18,2746.1630859375,77.11713409423828,-0.03641444330530773,21.786283986099228,2023-05-23,2604.4697265625,75.38548278808594,Profit Target,-32.566562319035086
BKNG-TJX,Short,2023-07-14,2831.027099609375,82.61370086669922,-0.035322869220784925,20.336769397149727,2023-08-03,2804.35546875,83.6838150024414,Profit Target,22.704782935969803
BKNG-TJX,Short,2023-08-04,3024.81005859375,83.12930297851562,-0.03305992709059243,20.210632392832444,2023-09-13,3076.633056640625,90.7454605102539,Profit Target,152.21409558281889
BKNG-TJX,Long,2023-10-18,2814.555908203125,88.33325958251953,0.03552958379989766,-19.01996814689773,2023-11-07,2974.192138671875,88.64576721191406,Profit Target,-0.2720763288072767
BKNG-TJX,Short,2023-12-11,3304.810546875,88.97217559814453,-0.030258920619385923,18.883384297126348,2024-02-23,3462.06689453125,97.743896484375,Profit Target,160.88136910119462
BKNG-TJX,Short,2024-05-09,3742.2578125,97.28164672851562,-0.02672183612416468,17.27042911043459,2024-06-03,3726.031494140625,104.09829711914062,Profit Target,118.16007436200307
BKNG-TJX,Long,2024-07-25,3631.6484375,109.85411071777344,0.02753570498934067,-15.293881790982862,2024-08-27,3851.50927734375,118.94115447998047,Profit Target,-132.92214990403633
BKNG-TJX,Short,2024-09-26,4245.83349609375,116.97959899902344,-0.023552501550520518,14.362297340284062,2024-12-18,4924.74267578125,120.483154296875,Profit Target,34.329093428619174
BKNG-TJX,Long,2025-01-27,4657.76123046875,124.12030792236328,0.021469541921953814,-13.536026551127017,2025-02-10,4894.98486328125,124.18987274169922,Profit Target,4.151451487990543
BKNG-TJX,Long,2025-03-10,4443.35888671875,117.22917175292969,0.02250549697862604,-14.331721008079057,2025-03-24,4701.603515625,119.21272277832031,Profit Target,-22.615776185591564
BKNG-TJX,Long,2025-04-03,4442.85986328125,125.02384948730469,0.022508024803227878,-13.438202314685348,2025-04-23,4722.87646484375,125.09362030029297,Profit Target,5.3650263126877284
JPM-TXN,Long,2023-03-30,121.62816619873047,172.17086791992188,0.8221779800297917,-0.3708366073254301,2023-04-14,132.0846710205078,167.2554168701172,Profit Target,10.419937203324467
JPM-TXN,Short,2023-07-17,147.03579711914062,172.7053680419922,-0.6801064907953788,0.3696889173947072,2023-08-22,140.32533264160156,158.47100830078125,Profit Target,-0.6984545951089398
JPM-TXN,Short,2023-10-13,142.92523193359375,144.85336303710938,-0.6996665224686305,0.4407716824865281,2023-10-27,131.03733825683594,135.72119140625,Profit Target,4.292358573804333
JPM-TXN,Short,2023-11-30,150.7281494140625,146.1428985595703,-0.663446080833195,0.43688240187513006,2024-01-22,165.2900848388672,167.3116455078125,Profit Target,-0.4128059754978608
JPM-TXN,Short,2024-01-30,171.2755584716797,156.3050079345703,-0.5838544675744551,0.4084786622219116,2024-04-12,178.64682006835938,160.43328857421875,Profit Target,-2.617429461921236
JPM-TXN,Long,2024-05-20,191.1469268798828,193.5227813720703,0.5231577699537918,-0.3299211601188425,2024-05-31,198.03712463378906,189.45220947265625,Profit Target,4.947628294876067
JPM-TXN,Long,2024-06-12,187.188720703125,193.30905151367188,0.5342202223743846,-0.3302859335336552,2024-06-20,194.16688537597656,187.26632690429688,Profit Target,5.72370362199005
JPM-TXN,Short,2024-07-17,213.12881469726562,198.43856811523438,-0.4691998129959241,0.32174824252220013,2024-08-02,195.70468139648438,183.302978515625,Profit Target,3.3055507331310094
JPM-TXN,Short,2024-10-11,219.79400634765625,200.56158447265625,-0.4549714601490376,0.31834242189287865,2025-02-20,265.16668701171875,202.23464965820312,Profit Target,-20.11066714945287
LIN-DE,Short,2023-04-05,345.5715026855469,363.2394104003906,-0.28937571305176485,0.183283178276422,2023-06-06,350.8498229980469,363.1130676269531,Profit Target,-1.5505742092131847
LIN-DE,Long,2023-07-11,357.7743225097656,403.33203125,0.2795058049401252,-0.16506418646470247,2023-07-28,379.1038818359375,416.3053283691406,Profit Target,3.820308913744009
LIN-DE,Short,2023-08-25,372.1598205566406,380.33880615234375,-0.26870176326512,0.17504307353473283,2023-10-18,363.4188537597656,373.8739013671875,Profit Target,1.2170763872590291
LIN-DE,Short,2023-10-31,373.9476013183594,357.3726501464844,-0.2674171452028255,0.1862920220284018,2023-12-19,404.4808654785156,385.3278503417969,Profit Target,-2.957287564839193
LIN-DE,Short,2024-02-15,420.77435302734375,357.9982604980469,-0.23765707030509428,0.1859664723532935,2024-03-28,457.09405517578125,404.72930908203125,Profit Target,0.05877424758265093
LIN-DE,Long,2024-05-02,413.0896911621094,390.1656494140625,0.24207817851536959,-0.1706343798164146,2024-05-23,425.57232666015625,373.6902770996094,Profit Target,5.833038601559717
LIN-DE,Short,2024-08-01,447.71771240234375,354.0537414550781,-0.22335502310914718,0.18803832813579865,2024-09-06,452.51104736328125,377.44891357421875,Profit Target,3.3285736107623745
LIN-DE,Long,2024-10-31,451.8177185058594,401.7425231933594,0.22132819476556928,-0.1657172685735192,2025-02-03,451.2606506347656,465.4239196777344,Profit Target,-10.67640191060901
LIN-DE,Short,2025-04-03,465.734619140625,447.45001220703125,-0.21471455178599416,0.1487890754210846,2025-04-07,424.506103515625,423.3500061035156,Profit Target,5.266544627439146
LIN-DE,Long,2025-05-13,449.23724365234375,498.57000732421875,0.22259953156819767,-0.1335332503668702,2025-05-30,466.09344482421875,506.260009765625,Profit Target,2.725311463548536
CAT-TXN,Short,2023-06-07,227.56936645507812,161.97015380859375,-0.43942645514083223,0.683433318470296,2023-10-04,257.3185729980469,149.8035125732422,Profit Target,-21.38767636854307
CAT-TXN,Long,2023-10-26,236.59239196777344,136.565185546875,0.42266785997759865,-0.8105711515513297,2023-12-01,250.57733154296875,148.53536987304688,Profit Target,-3.791701611382984
CAT-TXN,Short,2023-12-19,285.9056396484375,161.25384521484375,-0.34976574831809726,0.6864692098539905,2024-01-19,279.700439453125,166.18235778808594,Profit Target,5.553638621686102
CAT-TXN,Short,2024-01-26,293.57366943359375,157.03350830078125,-0.3406300033410182,0.7049183381837542,2024-04-25,332.5973205566406,169.0370330810547,Profit Target,-4.83112167196432
CAT-TXN,Long,2024-06-04,322.3340759277344,187.79092407226562,0.3102371342905101,-0.5894629905966785,2024-07-15,340.24310302734375,196.0098114013672,Profit Target,0.7113153409245436
CAT-TXN,Short,2024-09-18,350.8668212890625,196.25917053222656,-0.28500842465698617,0.5640286739741152,2024-10-30,376.04412841796875,203.31903076171875,Profit Target,-3.1937810382316068
CAT-TXN,Long,2025-01-10,348.0421142578125,187.15745544433594,0.2873215507647586,-0.5914581358661101,2025-01-16,377.34307861328125,184.42120361328125,Profit Target,10.037176924772034
CAT-TXN,Short,2025-01-24,405.67669677734375,182.60032653808594,-0.24650171132428922,0.6062190676721657,2025-01-30,373.18316650390625,182.35426330566406,Profit Target,7.860542596022754
CAT-TXN,Long,2025-02-19,351.3084716796875,194.65928649902344,0.284650123926351,-0.5686643658334113,2025-03-12,336.5097351074219,174.2136993408203,Profit Target,7.4142146561624855
BKNG-GOOGL,Long,2023-05-25,2564.85205078125,122.74386596679688,0.03898860363877135,-5.871038866048735,2023-06-06,2674.19580078125,126.55103302001953,Profit Target,-18.088865609883545
BKNG-GOOGL,Short,2023-07-17,2912.7314453125,123.90689086914062,-0.03433203571202262,5.81593164516742,2023-09-19,3073.779541015625,137.21707153320312,Profit Target,71.88199195398367
BKNG-GOOGL,Long,2023-10-18,2814.555908203125,137.13754272460938,0.03552958379989766,-5.2548266021309065,2023-11-06,2934.228515625,129.4735107421875,Profit Target,44.525077074760304
BKNG-GOOGL,Short,2023-12-11,3304.810546875,132.49537658691406,-0.030258920619385923,5.438937012171296,2024-02-23,3462.06689453125,143.1017608642578,Profit Target,52.9290486707316
BKNG-GOOGL,Short,2024-06-17,3922.577392578125,176.3855743408203,-0.025493442191659277,4.085560910257314,2024-07-22,3879.24365234375,180.79421997070312,Profit Target,19.116516454239374
BKNG-GOOGL,Long,2024-08-02,3302.457275390625,165.85659790039062,0.030280482580405735,-4.34492216036492,2024-08-15,3606.633056640625,160.52243041992188,Profit Target,32.38713193850852
BKNG-GOOGL,Short,2024-09-24,4154.94873046875,161.72195434570312,-0.024067685665213556,4.4560060541915405,2024-12-18,4924.74267578125,187.9557342529297,Profit Target,98.37072338816411
BRK-B-ELV,Short,2023-04-17,323.7900085449219,469.2317810058594,-0.3088421426262949,0.09883847805244586,2023-06-05,328.5799865722656,465.5110168457031,Profit Target,-1.8471017438796478
BRK-B-ELV,Short,2023-06-14,335.8999938964844,424.14471435546875,-0.2977076564961695,0.1093451209428227,2023-07-19,342.42999267578125,450.2740173339844,Profit Target,0.9130811608301284
BRK-B-ELV,Short,2023-08-31,360.20001220703125,429.6661071777344,-0.2776235330678536,0.10793998947948917,2023-09-28,357.05999755859375,436.2365417480469,Profit Target,1.5809545989792362
BRK-B-ELV,Long,2023-10-18,340.8900146484375,457.7225646972656,0.29334974831436694,-0.10132372459970788,2023-11-02,349.0199890136719,440.36212158203125,Profit Target,4.143950690980661
BRK-B-ELV,Short,2024-01-19,366.989990234375,454.53106689453125,-0.272486995997182,0.10203517089673265,2024-04-10,409.1099853515625,498.3346862792969,Profit Target,-7.007641151078404
BRK-B-ELV,Long,2024-04-25,404.9100036621094,529.68310546875,0.24696845989374056,-0.08755830535205529,2024-05-24,407.4100036621094,511.75140380859375,Profit Target,2.1874905591762692
BRK-B-ELV,Short,2024-07-11,418.7799987792969,525.5210571289062,-0.23878886358348134,0.08825175406259984,2024-08-05,413.7200012207031,515.3516235351562,Profit Target,0.3108007142802256
BRK-B-ELV,Short,2024-08-30,475.9200134277344,548.2323608398438,-0.21011934186118106,0.08459579988567341,2024-09-13,447.6099853515625,543.9071655273438,Profit Target,5.582591110314089
BRK-B-ELV,Short,2024-10-04,461.9700012207031,485.8768310546875,-0.21646427199982984,0.09545249356258698,2025-01-02,451.1000061035156,362.7032775878906,Profit Target,-9.404257239686693
BRK-B-ELV,Short,2025-02-13,480.489990234375,388.2530212402344,-0.20812088083504438,0.11945342998312664,2025-04-04,493.5400085449219,427.00762939453125,Profit Target,1.9133895659783366
BRK-B-ELV,Short,2025-05-02,539.7999877929688,408.18060302734375,-0.18525380189218035,0.11362165361236157,2025-05-05,512.1500244140625,414.47283935546875,Profit Target,5.837195134643277
BKNG-ACN,Short,2023-05-18,2746.1630859375,278.1767272949219,-0.03641444330530773,1.0948020070770905,2023-05-23,2604.4697265625,278.7767333984375,Profit Target,5.816572688086942
BKNG-ACN,Long,2023-05-30,2497.11083984375,298.44879150390625,0.04004628004668677,-1.0204378373588785,2023-06-05,2637.322998046875,294.59759521484375,Profit Target,9.544881765808169
BKNG-ACN,Short,2023-07-17,2912.7314453125,310.55450439453125,-0.03433203571202262,0.9806601902567024,2023-09-20,3030.48828125,307.66046142578125,Profit Target,-6.880904625086485
BKNG-ACN,Long,2023-10-18,2814.555908203125,296.22991943359375,0.03552958379989766,-1.0280812955927225,2023-11-07,2974.192138671875,307.366455078125,Profit Target,-5.777455165904994
BKNG-ACN,Short,2023-12-11,3304.810546875,333.81329345703125,-0.030258920619385923,0.9123316696308221,2024-02-23,3462.06689453125,369.2979431152344,Profit Target,27.615362328308212
BKNG-ACN,Short,2024-05-09,3742.2578125,301.25323486328125,-0.02672183612416468,1.010938320721539,2024-07-18,3900.24072265625,323.7815246582031,Profit Target,18.55311801839256
BKNG-ACN,Long,2024-08-02,3302.457275390625,318.89666748046875,0.030280482580405735,-0.9550066539446336,2024-08-22,3739.024169921875,326.2190246582031,Profit Target,6.226556417739768
BKNG-ACN,Short,2024-10-31,4650.939453125,341.66656494140625,-0.021501032427504355,0.8913615513324962,2024-12-19,4961.65283203125,368.7565002441406,Profit Target,17.466268321419538
BKNG-ACN,Long,2025-02-04,4661.32763671875,389.6876220703125,0.0214531154626996,-0.7815194071257062,2025-02-12,4999.22119140625,386.911376953125,Profit Target,9.41855888083295
BKNG-ACN,Long,2025-03-10,4443.35888671875,333.6455078125,0.02250549697862604,-0.9127904684266426,2025-03-20,4581.12109375,299.42523193359375,Profit Target,34.336348583306425
BKNG-ACN,Long,2025-04-08,4156.9736328125,280.0015563964844,0.02405596206111671,-1.0876669518699889,2025-04-09,4608.3642578125,298.4599914550781,Profit Target,-9.217994046727044
LIN-TMO,Short,2023-04-25,356.6982727050781,544.7593383789062,-0.28034898863298124,0.08389161605350381,2023-07-19,365.4498596191406,532.3682861328125,Profit Target,-3.493003937819258
LIN-TMO,Short,2023-09-07,378.3117980957031,528.5014038085938,-0.2643322267594271,0.08647231762774146,2023-12-06,392.9183349609375,491.21270751953125,Profit Target,-7.085418404263261
LIN-TMO,Short,2024-03-12,462.7643737792969,594.510009765625,-0.21609269353066562,0.07687127299145169,2024-04-09,450.8133239746094,586.882568359375,Profit Target,1.9962034122479113
LIN-TMO,Long,2024-05-02,413.0896911621094,569.0032348632812,0.24207817851536959,-0.08031719058297591,2024-06-11,430.0792541503906,573.625,Profit Target,3.741595270659671
LIN-TMO,Short,2024-07-18,440.50830078125,538.8607177734375,-0.22701047817407313,0.08480993278871503,2024-07-24,438.2566223144531,572.8597412109375,Profit Target,3.3946094980581445
LIN-TMO,Short,2024-10-16,479.3834228515625,589.9996337890625,-0.20860128914170703,0.07745893156466427,2024-11-05,450.5697021484375,559.3202514648438,Profit Target,3.634187107743138
LIN-TMO,Long,2024-12-16,425.5189208984375,529.263427734375,0.2350071761529681,-0.08634781634634334,2025-02-04,451.8468322753906,579.4788818359375,Profit Target,1.851253298193404
BKNG-GOOG,Long,2023-05-25,2564.85205078125,123.6152114868164,0.03898860363877135,-5.710638530059794,2023-06-06,2674.19580078125,127.1541748046875,Profit Target,-15.946580150376008
BKNG-GOOG,Short,2023-07-17,2912.7314453125,124.3210220336914,-0.03433203571202262,5.678217392926489,2023-09-19,3073.779541015625,138.0096435546875,Profit Target,72.19785983267495
BKNG-GOOG,Long,2023-10-18,2814.555908203125,138.4569854736328,0.03552958379989766,-5.098491688254592,2023-11-06,2934.228515625,130.6732635498047,Profit Target,43.9371594662705
BKNG-GOOG,Short,2023-12-11,3304.810546875,133.904052734375,-0.030258920619385923,5.271847828373338,2024-02-23,3462.06689453125,144.43148803710938,Profit Target,50.740629598436
BKNG-GOOG,Short,2024-06-17,3922.577392578125,177.9258270263672,-0.025493442191659277,3.967506018749553,2024-07-22,3879.24365234375,182.47398376464844,Profit Target,19.149565434960614
BKNG-GOOG,Long,2024-08-02,3302.457275390625,167.5954132080078,0.030280482580405735,-4.21205912563945,2024-08-15,3606.633056640625,162.39039611816406,Profit Target,31.13442917790759
BKNG-GOOG,Short,2024-09-24,4154.94873046875,163.0725555419922,-0.024067685665213556,4.328881627395141,2024-12-18,4924.74267578125,189.70558166503906,Profit Target,96.76405876322661
HD-AXP,Short,2023-05-02,277.98870849609375,149.45294189453125,-0.35972684121234794,1.2647740343296712,2023-05-26,276.6190185546875,153.34408569335938,Profit Target,5.414131876663126
HD-AXP,Short,2023-07-27,313.6995849609375,160.09359741210938,-0.3187763222971819,1.180710555062376,2023-09-15,307.745849609375,160.24038696289062,Profit Target,2.0712258312820997
HD-AXP,Long,2023-10-17,283.3674621582031,151.70176696777344,0.35289866817584836,-1.2460250400546709,2023-10-20,274.2423400878906,139.10498046875,Profit Target,12.475667976450495
HD-AXP,Long,2023-11-13,275.83184814453125,151.65260314941406,0.3625397163985273,-1.2464289853049881,2023-12-06,314.35247802734375,164.59329223632812,Profit Target,-2.16439173454215
HD-AXP,Long,2024-01-02,332.6385192871094,185.03114318847656,0.3006266388339929,-1.0215804594032056,2024-01-10,343.93597412109375,182.3364715576172,Profit Target,6.149139756713673
HD-AXP,Long,2024-01-26,342.4900817871094,198.56210327148438,0.2919792581385164,-0.9519651391078415,2024-06-11,327.8147277832031,222.01898193359375,Profit Target,-26.615029733591363
HD-AXP,Long,2024-10-17,408.278564453125,284.1662902832031,0.24493081123165636,-0.6651886825633002,2024-10-18,407.68914794921875,275.2270812988281,Profit Target,5.801894385019338
HD-AXP,Long,2024-10-30,385.60516357421875,272.5323486328125,0.2593326268587497,-0.693584454141478,2024-12-09,423.8395690917969,295.0445251464844,Profit Target,-5.6986668395155
HD-AXP,Long,2024-12-24,391.2107238769531,301.7464599609375,0.2556167147183134,-0.6264338620140044,2025-02-10,408.8385925292969,309.2333984375,Profit Target,-0.18409391213624193
HD-AXP,Short,2025-03-06,376.98004150390625,274.72796630859375,-0.26526603265537546,0.68804134796404,2025-03-25,358.7604675292969,278.35589599609375,Profit Target,7.329199737422018
HD-AXP,Short,2025-04-03,353.71185302734375,247.00001525878906,-0.28271599932012875,0.765280115729297,2025-04-24,357.4188232421875,267.32000732421875,Profit Target,14.502466090710925
BKNG-TXN,Short,2023-04-18,2662.91845703125,168.5076904296875,-0.037552783389201046,3.5108851173501088,2023-05-23,2604.4697265625,159.8419189453125,Profit Target,-28.229615620182383
BKNG-TXN,Short,2023-07-14,2831.027099609375,170.30410766601562,-0.035322869220784925,3.473851280491961,2023-09-21,2998.2568359375,152.10789489746094,Profit Target,-69.11797113229258
BKNG-TXN,Long,2023-10-19,2750.33056640625,143.13693237304688,0.03635926576297558,-4.1331830484305625,2023-11-06,2934.228515625,141.1569366455078,Profit Target,14.87007918594011
BKNG-TXN,Short,2023-12-11,3304.810546875,153.09068298339844,-0.030258920619385923,3.8644490373903753,2024-02-23,3462.06689453125,157.88687133789062,Profit Target,13.77621812903524
BKNG-TXN,Short,2024-06-17,3922.577392578125,189.34535217285156,-0.025493442191659277,3.1245083953714006,2024-07-18,3900.24072265625,200.002685546875,Profit Target,33.868366202815544
BKNG-TXN,Long,2024-08-02,3302.457275390625,183.302978515625,0.030280482580405735,-3.2275042515918497,2024-08-22,3739.024169921875,199.2512969970703,Profit Target,-38.25380945957027
BKNG-TXN,Short,2024-09-26,4245.83349609375,204.61953735351562,-0.023552501550520518,2.8912739718813785,2025-01-02,4906.75048828125,184.0078125,Profit Target,-75.1603920678117
BKNG-TXN,Long,2025-03-10,4443.35888671875,184.9124298095703,0.02250549697862604,-3.199412517037888,2025-03-24,4701.603515625,183.9407196044922,Profit Target,8.920825508656419
BKNG-TXN,Short,2025-04-30,5090.4921875,160.0500030517578,-0.01964446586236903,3.696414440537754,2025-06-17,5301.0498046875,197.69000244140625,Profit Target,134.9967453628271
T-KO,Long,2023-04-20,15.656478881835938,59.75874328613281,6.387132174145252,-0.05547237746746805,2023-08-29,13.335367202758789,56.956512451171875,Profit Target,-14.669800678590033
T-KO,Short,2023-10-19,14.040983200073242,51.57265853881836,-7.1220083789772195,0.06427746132293598,2024-01-11,15.17710018157959,57.20555877685547,Profit Target,-7.729366134600128
T-KO,Short,2024-01-30,16.392765045166016,57.2916374206543,-6.100252137115119,0.05786114193613185,2024-02-08,15.728825569152832,57.22468948364258,Profit Target,4.046324523378749
T-KO,Long,2024-04-16,15.292638778686523,55.97594451904297,6.539093837707775,-0.059221145673069166,2024-04-24,15.976957321166992,59.34067153930664,Profit Target,4.275560175146054
T-KO,Short,2024-05-31,17.31708335876465,60.671142578125,-5.774644489967606,0.05463815948877631,2024-12-18,21.965103149414062,61.94913101196289,Profit Target,-26.770834937461178
T-KO,Short,2025-01-27,23.886470794677734,62.95451354980469,-4.186470276818018,0.052656424100987524,2025-04-08,26.112838745117188,67.93696594238281,Profit Target,-9.058265123528448
CSCO-AXP,Short,2023-07-24,50.38490676879883,164.19381713867188,-1.9847213463918847,0.14419638963719453,2023-10-17,51.541893005371094,151.70176696777344,Profit Target,-4.09760381501684
CSCO-AXP,Long,2023-11-09,49.68814468383789,149.71693420410156,2.0125525039482324,-0.15813946336804952,2024-01-18,48.87106704711914,177.23020935058594,Profit Target,-5.995346210860957
CSCO-AXP,Long,2024-02-05,47.676971435546875,203.0078887939453,2.0974486631389144,-0.1166267762932981,2024-04-09,48.55191421508789,217.3814239501953,Profit Target,0.1588084940595249
CSCO-AXP,Long,2024-04-23,46.91118240356445,236.28758239746094,2.1316879020385064,-0.10020059197321837,2024-06-11,44.43553924560547,222.01898193359375,Profit Target,-3.8475763564767393
CSCO-AXP,Long,2024-07-16,46.43183517456055,247.57350158691406,2.1536947575741916,-0.09563283421038644,2024-07-25,46.25558853149414,238.2013397216797,Profit Target,0.5167049306386963
CSCO-AXP,Short,2024-10-21,55.8342170715332,269.2112121582031,-1.7910164276483516,0.08794639510865841,2024-11-06,57.09711837768555,293.49334716796875,Profit Target,-0.12635074616677278
CSCO-AXP,Long,2024-11-25,57.95550537109375,303.486572265625,1.725461616798818,-0.07801384903258181,2024-12-05,59.21841049194336,298.8330078125,Profit Target,2.5421367863941566
CSCO-AXP,Long,2025-01-27,58.688175201416016,315.373046875,1.7039207584288159,-0.07507349111393906,2025-02-07,61.857017517089844,315.72186279296875,Profit Target,5.373269373146247
CSCO-AXP,Short,2025-02-13,63.416603088378906,306.4825439453125,-1.5768741170295355,0.07725123697867398,2025-04-16,55.7599983215332,252.9199981689453,Profit Target,7.935728964212736
CSCO-AXP,Long,2025-05-13,61.779998779296875,302.29998779296875,1.618646843248418,-0.07832006810519919,2025-05-21,63.20000076293945,286.0,Profit Target,3.5750978822887785
T-JPM,Long,2023-04-20,15.656478881835938,134.06500244140625,6.387132174145252,-0.008215756746156707,2023-08-29,13.335367202758789,142.60687255859375,Profit Target,-14.895425012258041
T-JPM,Short,2023-10-19,14.040983200073242,140.30813598632812,-7.1220083789772195,0.007850189445456146,2024-01-11,15.17710018157959,165.47470092773438,Profit Target,-7.893872359305101
T-JPM,Short,2024-01-30,16.392765045166016,171.2755584716797,-6.100252137115119,0.006430838457395088,2024-02-08,15.728825569152832,169.84718322753906,Profit Target,4.0410125570129045
T-JPM,Long,2024-04-16,15.292638778686523,176.70193481445312,6.539093837707775,-0.006233352506230777,2024-04-24,15.976957321166992,188.70359802246094,Profit Target,4.400012566726627
T-JPM,Short,2024-05-20,16.651771545410156,191.1469268798828,-6.005367040215232,0.0057622974442254555,2024-05-29,16.271595001220703,193.6195831298828,Profit Target,2.297347868728094
T-JPM,Short,2024-05-31,17.31708335876465,198.03712463378906,-5.774644489967606,0.0055618129695040545,2024-07-23,17.567350387573242,206.70166015625,Profit Target,-1.3970125928865582
T-JPM,Short,2024-09-03,19.70900535583496,216.49964904785156,-5.073822762466014,0.005087516091021715,2024-12-18,21.965103149414062,227.78329467773438,Profit Target,-11.38963461070358
T-JPM,Short,2025-01-27,23.886470794677734,264.2225341796875,-4.186470276818018,0.004168627977364143,2025-04-09,26.191999435424805,234.33999633789062,Profit Target,-9.776596310122214
PLD-TMO,Long,2023-04-14,111.55885314941406,584.9523315429688,0.896387845311273,-0.03294834384769507,2023-04-19,116.58905792236328,576.0911254882812,Profit Target,4.800976481893553
PLD-TMO,Short,2023-05-05,118.53593444824219,542.7725830078125,-0.8436260317639309,0.03550881374181578,2023-06-12,111.42843627929688,520.2323608398438,Profit Target,5.19569392537519
PLD-TMO,Long,2023-07-28,116.00790405273438,558.5120239257812,0.862010229531795,-0.034508138998901504,2023-08-14,115.8484115600586,537.1298217773438,Profit Target,0.6003758436208433
PLD-TMO,Long,2023-10-03,101.56675720214844,496.982177734375,0.9845741141559722,-0.038780486338666514,2023-10-11,106.19630432128906,490.0389099121094,Profit Target,4.8273955566982885
PLD-TMO,Short,2023-12-04,113.68862915039062,492.7346496582031,-0.8795954419304071,0.03911478636129603,2024-01-16,123.58067321777344,539.513427734375,Profit Target,-6.871254962352705
PLD-TMO,Long,2024-03-07,126.21450805664062,594.9180908203125,0.7923019432530175,-0.03239641028164647,2024-05-31,105.83537292480469,565.74609375,Profit Target,-15.20136038094462
PLD-TMO,Short,2024-07-02,109.3758773803711,532.1925048828125,-0.9142783801608735,0.036214735039217766,2024-07-25,116.35136413574219,592.5654296875,Profit Target,-4.191147256189934
PLD-TMO,Short,2024-10-16,123.58260345458984,589.9996337890625,-0.8091753790956895,0.032666478842390684,2024-10-17,119.42652130126953,597.679443359375,Profit Target,3.613871688807996
PLD-TMO,Short,2024-10-24,117.17815399169922,555.919189453125,-0.8534013943169295,0.03466908665834745,2024-10-31,109.92691040039062,544.88818359375,Profit Target,5.805786493287043
PLD-TMO,Short,2024-11-15,110.39410400390625,511.73529052734375,-0.9058454788170711,0.037662461258686296,2024-12-06,109.01199340820312,527.9725952148438,Profit Target,1.863515493081299
